order_id,user_id,age_group,city,province,region,product_id,product_name,category,brand,supplier,price,cost,quantity,discount,coupon_amount,payment_method,sales_channel,traffic_source,campaign_name,device_type,store_id,store_type,order_date,order_hour,is_returned,return_reason,delivery_days,customer_rating,user_gender,user_age,user_level,ab_group,shipping_fee,marketing_cost,sales_amount,refund_amount,net_sales_amount,product_cost,gross_profit,reverse_logistics_cost,net_profit,gross_margin,net_margin,is_weekend,month
AI00004506,U00376,23-30,杭州,浙江,华东,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,83.11,44.36,3,1.0,0.0,校园卡,网页商城,校园社群,日常,iOS,S012,商场店,2026-03-06,20,0,未退货,3,5.0,男,23,金卡会员,A,8.0,24.35,249.33,0.0,249.33,133.08,116.25,0.0,83.9,0.4662495487907592,0.3365018248907071,0,2026-03
AI00004507,U00398,23-30,杭州,浙江,华东,P013,运动鞋,服饰运动,RunFast,福建运动工厂,567.44,310.99,2,0.92,5.0,银行卡,第三方平台,老客复购,日常,Android,S006,社区店,2025-11-15,21,0,未退货,2,4.0,男,27,金卡会员,A,6.0,35.26,1039.09,0.0,1039.09,621.98,417.11,0.0,375.85,0.401418548922615,0.36171072765592976,1,2025-11
AI00004508,U00107,41-50,天津,天津,华北,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,269.49,143.93,2,0.91,0.0,微信支付,手机APP,短视频,日常,PC,S027,商场店,2025-02-24,18,0,未退货,3,5.0,女,48,金卡会员,B,8.0,37.09,490.47,0.0,490.47,287.86,202.61,0.0,157.52,0.41309356331681857,0.3211613350459763,0,2025-02
AI00004509,U01118,31-40,广州,广东,华南,P015,瑜伽垫,服饰运动,FitLife,杭州健身用品,91.86,51.02,2,0.9,0.0,支付宝,手机APP,自然搜索,日常,PC,S037,旗舰店,2025-01-12,18,0,未退货,1,5.0,女,35,金卡会员,A,8.0,25.24,165.35,0.0,165.35,102.04,63.31,0.0,30.07,0.38288478983973395,0.18185666767462957,1,2025-01
AI00004510,U00263,23-30,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,13.37,7.73,2,0.9,0.0,支付宝,手机APP,老客复购,日常,PC,S005,社区店,2026-03-22,21,0,未退货,5,4.0,男,25,普通会员,B,6.0,30.04,24.07,0.0,24.07,15.46,8.61,0.0,-27.43,0.35770668882426254,-1.139592854175322,1,2026-03
AI00004511,U00731,41-50,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,10.12,5.29,3,0.85,0.0,银行卡,手机APP,校园社群,双十一,iOS,S010,仓储店,2025-11-04,12,0,未退货,4,5.0,女,41,普通会员,B,8.0,40.27,25.81,0.0,25.81,15.87,9.94,0.0,-38.33,0.38512204571871367,-1.4850833010461062,0,2025-11
AI00004512,U00583,41-50,大连,辽宁,东北,P003,蓝牙耳机,数码配件,SoundGo,深圳声联科技,309.54,204.01,2,0.97,20.0,银行卡,网页商城,老客复购,日常,PC,S036,校园店,2026-03-23,17,0,未退货,4,5.0,女,41,普通会员,B,0.0,23.2,580.51,0.0,580.51,408.02,172.49,0.0,149.29,0.2971352776007304,0.2571704191142271,0,2026-03
AI00004513,U01440,31-40,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,291.26,200.95,2,0.99,0.0,微信支付,线下门店,线下到店,日常,门店收银,S034,社区店,2025-04-15,19,0,未退货,0,5.0,男,37,银卡会员,A,0.0,10.5,576.69,0.0,576.69,401.9,174.79,0.0,164.29,0.3030917824134283,0.28488442664169655,0,2025-04
AI00004514,U00053,51-65,天津,天津,华北,P012,洗衣液,生活用品,CleanDay,天津日化厂,51.52,29.7,2,1.0,20.0,信用卡,网页商城,自然搜索,日常,iOS,S039,社区店,2025-08-10,16,0,未退货,2,4.0,男,51,金卡会员,B,10.0,25.54,83.04,0.0,83.04,59.4,23.64,0.0,-11.9,0.2846820809248555,-0.1433044315992293,1,2025-08
AI00004515,U00048,31-40,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,272.55,171.48,6,0.8,0.0,校园卡,手机APP,短视频,618大促,Android,S019,商场店,2026-06-07,21,0,未退货,3,4.0,男,34,普通会员,A,6.0,39.09,1308.24,0.0,1308.24,1028.88,279.36,0.0,234.27,0.2135388002201431,0.17907264722069346,1,2026-06
AI00004516,U00234,41-50,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,474.69,327.8,1,1.0,0.0,微信支付,第三方平台,短视频,日常,Android,S010,社区店,2025-04-21,19,0,未退货,2,4.0,男,45,金卡会员,A,8.0,26.3,474.69,0.0,474.69,327.8,146.89,0.0,112.59,0.3094440582274747,0.23718637426531,0,2025-04
AI00004517,U00431,31-40,北京,北京,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,99.55,48.16,5,0.93,30.0,微信支付,第三方平台,自然搜索,日常,Android,S005,旗舰店,2025-02-09,21,1,尺码不合适,4,3.0,男,36,学生会员,B,10.0,40.44,432.91,432.91,0.0,240.8,-240.8,8.0,-299.24,,,1,2025-02
AI00004518,U00232,23-30,杭州,浙江,华东,P028,护手霜,美妆个护,SoftHand,杭州美护用品,32.16,15.54,1,0.91,0.0,信用卡,网页商城,信息流广告,日常,iOS,S033,校园店,2025-12-30,21,0,未退货,3,5.0,女,27,金卡会员,A,8.0,32.86,29.27,0.0,29.27,15.54,13.73,0.0,-27.13,0.4690809702767339,-0.9268875982234369,0,2025-12
AI00004519,U01135,23-30,深圳,广东,华南,P009,保温杯,生活用品,WarmCup,大连优品贸易,56.08,25.25,1,0.98,0.0,银行卡,网页商城,自然搜索,日常,PC,S037,校园店,2025-11-22,18,1,不想要了,3,3.0,男,29,普通会员,B,8.0,23.77,54.96,54.96,0.0,25.25,-25.25,8.0,-65.02,,,1,2025-11
AI00004520,U00167,31-40,天津,天津,华北,P006,显示器,电脑办公,ViewStar,青岛海新显示,1597.94,884.92,3,0.83,0.0,校园卡,手机APP,短视频,618大促,iOS,S020,仓储店,2026-06-14,20,0,未退货,3,5.0,男,36,普通会员,B,10.0,31.14,3978.87,0.0,3978.87,2654.76,1324.11,0.0,1282.97,0.3327854390819504,0.3224458200443845,1,2026-06
AI00004521,U00030,31-40,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,74.55,38.97,2,0.83,0.0,银行卡,线下门店,线下到店,618大促,门店收银,S040,校园店,2026-06-04,21,0,未退货,0,3.0,女,33,普通会员,A,0.0,16.15,123.75,0.0,123.75,77.94,45.81,0.0,29.66,0.3701818181818182,0.23967676767676768,0,2026-06
AI00004522,U00402,41-50,武汉,湖北,华中,P024,文件夹,图书文具,OfficeKit,大连办公用品,8.27,4.85,2,1.0,6.62,信用卡,网页商城,自然搜索,日常,Android,S029,社区店,2026-03-01,23,0,未退货,2,5.0,女,47,金卡会员,A,0.0,25.13,9.92,0.0,9.92,9.7,0.22,0.0,-24.91,0.02217741935483871,-2.5110887096774195,1,2026-03
AI00004523,U01161,31-40,深圳,广东,华南,P024,文件夹,图书文具,OfficeKit,大连办公用品,6.33,3.52,1,0.97,2.46,信用卡,第三方平台,自然搜索,日常,iOS,S003,校园店,2025-01-13,20,0,未退货,2,4.0,男,37,学生会员,B,8.0,25.23,3.68,0.0,3.68,3.52,0.16,0.0,-33.07,0.043478260869565216,-8.98641304347826,0,2025-01
AI00004524,U01366,31-40,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,337.72,163.2,1,0.98,0.0,微信支付,第三方平台,短视频,日常,Android,S010,社区店,2025-09-26,18,0,未退货,2,5.0,男,34,学生会员,A,8.0,33.03,330.97,0.0,330.97,163.2,167.77,0.0,126.74,0.5069039489983986,0.3829350092153367,0,2025-09
AI00004525,U01061,23-30,深圳,广东,华南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,511.17,275.79,2,0.89,20.0,微信支付,第三方平台,短视频,618大促,Android,S010,社区店,2026-06-02,19,1,质量问题,5,3.0,男,27,普通会员,B,0.0,49.94,889.88,889.88,0.0,551.58,-551.58,8.0,-609.52,,,0,2026-06
AI00004526,U00666,41-50,广州,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,49.74,21.79,1,0.97,10.0,微信支付,手机APP,信息流广告,日常,Android,S035,旗舰店,2025-08-27,18,0,未退货,3,4.0,男,42,银卡会员,A,12.0,34.12,38.25,0.0,38.25,21.79,16.46,0.0,-29.66,0.43032679738562096,-0.7754248366013072,0,2025-08
AI00004527,U01038,23-30,青岛,山东,华东,P014,运动外套,服饰运动,MovePro,上海服饰集团,216.52,125.68,2,0.84,0.0,校园卡,手机APP,短视频,618大促,Android,S019,商场店,2026-06-16,14,0,未退货,1,4.0,女,28,学生会员,A,12.0,26.11,363.75,0.0,363.75,251.36,112.39,0.0,74.28,0.3089759450171821,0.2042061855670103,0,2026-06
AI00004528,U00936,51-65,武汉,湖北,华中,P005,笔记本电脑,电脑办公,NorthBook,北京星辰科技,5065.21,2562.47,1,0.89,10.0,支付宝,网页商城,老客复购,日常,Android,S032,社区店,2025-12-29,11,0,未退货,3,5.0,男,55,银卡会员,A,10.0,26.97,4498.04,0.0,4498.04,2562.47,1935.57,0.0,1898.6,0.430314092360228,0.4220949569145672,0,2025-12
AI00004529,U00155,31-40,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,94.95,43.82,2,1.0,10.0,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-03-12,23,0,未退货,3,5.0,女,37,普通会员,B,6.0,28.5,179.9,0.0,179.9,87.64,92.26,0.0,57.76,0.5128404669260701,0.32106725958866034,0,2025-03
AI00004530,U00652,23-30,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,109.45,49.08,2,0.88,10.0,银行卡,手机APP,自然搜索,日常,PC,S027,仓储店,2025-10-15,22,0,未退货,4,5.0,女,27,学生会员,A,0.0,34.74,182.63,0.0,182.63,98.16,84.47,0.0,49.73,0.46251984887477415,0.27229918414280235,0,2025-10
AI00004531,U01154,18-22,未知城市,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,116.07,73.13,1,0.93,5.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2026-01-26,15,0,未退货,1,5.0,女,18,学生会员,A,6.0,39.86,102.95,0.0,102.95,73.13,29.82,0.0,-16.04,0.28965517241379307,-0.1558037882467217,0,2026-01
AI00004532,U00257,18-22,青岛,山东,华东,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,135.11,67.45,3,0.93,20.0,银行卡,手机APP,短视频,日常,Android,S012,商场店,2025-02-11,19,0,未退货,3,4.0,女,19,学生会员,B,8.0,27.12,356.96,0.0,356.96,202.35,154.61,0.0,119.49,0.4331297624383685,0.3347433886149709,0,2025-02
AI00004533,U00873,31-40,成都,四川,西南,P012,洗衣液,生活用品,CleanDay,天津日化厂,52.96,32.54,3,1.0,0.0,信用卡,线下门店,线下到店,日常,门店收银,S007,仓储店,2025-07-01,17,0,未退货,0,4.0,男,37,新客,B,0.0,12.25,158.88,0.0,158.88,97.62,61.26,0.0,49.01,0.38557401812688824,0.3084718026183283,0,2025-07
AI00004534,U00519,23-30,广州,广东,华南,P016,篮球,服饰运动,CourtStar,青岛体育用品,69.22,45.57,2,0.93,0.0,信用卡,手机APP,信息流广告,日常,iOS,S040,校园店,2026-02-08,12,0,未退货,4,4.0,男,24,新客,B,10.0,34.53,128.75,0.0,128.75,91.14,37.61,0.0,-6.92,0.2921165048543689,-0.05374757281553398,1,2026-02
AI00004535,U00559,23-30,大连,辽宁,东北,P023,签字笔,图书文具,WriteWell,上海文具贸易,5.0,2.85,3,0.98,0.0,微信支付,第三方平台,自然搜索,日常,Android,S003,校园店,2025-04-12,21,0,未退货,2,5.0,女,24,新客,B,12.0,48.14,14.7,0.0,14.7,8.55,6.15,0.0,-53.99,0.41836734693877553,-3.6727891156462587,1,2025-04
AI00004536,U00033,31-40,青岛,山东,华东,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,157.36,73.53,2,0.93,20.0,银行卡,手机APP,短视频,日常,Android,S012,商场店,2025-07-04,15,0,未退货,5,4.0,女,31,普通会员,B,6.0,20.5,272.69,0.0,272.69,147.06,125.63,0.0,99.13,0.460706296527192,0.36352634860097544,0,2025-07
AI00004537,U00901,51-65,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,189.87,114.32,1,0.91,0.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2026-01-22,20,0,未退货,4,5.0,男,56,新客,B,12.0,38.65,172.78,0.0,172.78,114.32,58.46,0.0,7.81,0.3383493459891191,0.04520199097117722,0,2026-01
AI00004538,U01407,23-30,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,52.6,23.67,2,0.99,30.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-03-18,22,0,未退货,1,5.0,男,30,普通会员,B,8.0,49.71,74.15,0.0,74.15,47.34,26.81,0.0,-30.9,0.361564396493594,-0.4167228590694538,0,2026-03
AI00004539,U00068,18-22,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,86.13,56.74,2,0.92,10.0,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-10-21,20,0,未退货,6,4.0,女,18,银卡会员,A,8.0,15.51,148.48,0.0,148.48,113.48,35.0,0.0,11.49,0.23572198275862072,0.07738415948275863,0,2025-10
AI00004540,U00327,31-40,广州,广东,华南,P011,台灯,生活用品,LightHome,宁波明照电器,99.24,63.83,2,0.83,30.0,银行卡,网页商城,老客复购,618大促,iOS,S013,商场店,2026-06-14,14,0,未退货,3,5.0,女,34,普通会员,B,6.0,24.54,134.74,0.0,134.74,127.66,7.08,0.0,-23.46,0.05254564346148137,-0.17411310672406116,1,2026-06
AI00004541,U00013,41-50,青岛,山东,华东,P010,双肩包,生活用品,CampusBag,广州行者箱包,152.29,82.63,3,0.85,0.0,支付宝,手机APP,自然搜索,618大促,Android,S015,商场店,2026-06-08,14,0,未退货,2,4.0,女,46,金卡会员,B,0.0,25.0,388.34,0.0,388.34,247.89,140.45,0.0,115.45,0.361667610856466,0.29729103363032394,0,2026-06
AI00004542,U00006,31-40,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,504.98,255.19,3,1.0,0.0,微信支付,手机APP,老客复购,日常,PC,S001,旗舰店,2025-09-22,20,0,未退货,1,5.0,男,32,金卡会员,A,10.0,38.59,1514.94,0.0,1514.94,765.57,749.37,0.0,700.78,0.49465325359420176,0.4625793760809009,0,2025-09
AI00004543,U01769,31-40,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,55.0,34.58,2,0.9,30.0,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-04-13,15,0,未退货,4,4.0,男,40,新客,B,10.0,25.19,69.0,0.0,69.0,69.16,-0.16,0.0,-35.35,-0.002318840579710145,-0.5123188405797101,1,2025-04
AI00004544,U00541,41-50,大连,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,97.92,57.66,4,0.95,30.0,微信支付,线下门店,线下到店,日常,门店收银,S010,校园店,2026-03-16,20,0,未退货,0,5.0,男,44,学生会员,B,0.0,14.56,342.1,0.0,342.1,230.64,111.46,0.0,96.9,0.3258111663256357,0.28325051154633146,0,2026-03
AI00004545,U00311,31-40,杭州,浙江,华东,P028,护手霜,美妆个护,SoftHand,杭州美护用品,32.0,15.06,3,0.81,20.0,信用卡,网页商城,信息流广告,618大促,iOS,S033,校园店,2025-06-02,22,0,未退货,5,4.0,女,31,银卡会员,B,6.0,34.5,57.76,0.0,57.76,45.18,12.58,0.0,-27.92,0.217797783933518,-0.4833795013850416,0,2025-06
AI00004546,U00202,23-30,成都,四川,西南,P009,保温杯,生活用品,WarmCup,大连优品贸易,28.1,18.06,3,0.96,0.0,支付宝,网页商城,老客复购,日常,Android,S029,校园店,2026-04-30,20,0,未退货,2,5.0,女,29,银卡会员,A,10.0,20.82,80.93,0.0,80.93,54.18,26.75,0.0,-4.07,0.3305325590016063,-0.050290374397627575,0,2026-04
AI00004547,U01739,31-40,南京,江苏,华东,P024,文件夹,图书文具,OfficeKit,大连办公用品,10.24,5.36,1,1.0,0.0,微信支付,网页商城,信息流广告,日常,PC,S036,社区店,2025-11-17,21,0,未退货,5,5.0,女,34,新客,B,8.0,34.19,10.24,0.0,10.24,5.36,4.88,0.0,-37.31,0.4765625,-3.6435546875,0,2025-11
AI00004548,U00175,31-40,武汉,湖北,华中,P018,咖啡,食品饮料,BeanGo,云南咖啡供应链,35.99,24.48,2,0.95,0.0,支付宝,直播间,直播推荐,日常,iOS,S037,社区店,2025-08-02,23,0,未退货,2,5.0,女,37,新客,B,8.0,61.67,68.38,0.0,68.38,48.96,19.42,0.0,-50.25,0.2840011699327289,-0.7348639953202691,1,2025-08
AI00004549,U01042,41-50,天津,天津,华北,P006,显示器,电脑办公,ViewStar,青岛海新显示,1195.23,791.54,2,0.67,10.0,校园卡,手机APP,短视频,双十一,iOS,S020,仓储店,2025-11-06,21,0,未退货,3,5.0,男,42,普通会员,A,6.0,24.93,1591.61,0.0,1591.61,1583.08,8.53,0.0,-22.4,0.005359353107859338,-0.014073799486055001,0,2025-11
AI00004550,U00213,41-50,北京,北京,华北,P011,台灯,生活用品,LightHome,宁波明照电器,100.78,51.12,2,0.95,0.0,银行卡,网页商城,老客复购,日常,iOS,S035,仓储店,2025-10-30,18,0,未退货,5,3.0,女,46,新客,B,10.0,31.85,191.48,0.0,191.48,102.24,89.24,0.0,47.39,0.4660538959682473,0.24749321077919367,0,2025-10
AI00004551,U00023,23-30,杭州,浙江,华东,P001,无线鼠标,数码配件,LogiMax,大连智采供应链,54.83,27.5,2,0.81,30.0,微信支付,第三方平台,自然搜索,618大促,PC,S034,校园店,2026-06-08,12,1,质量问题,5,2.0,男,30,新客,B,12.0,30.4,58.82,58.82,0.0,55.0,-55.0,8.0,-105.4,,,0,2026-06
AI00004552,U00940,23-30,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,62.02,33.58,1,0.95,0.0,支付宝,线下门店,线下到店,日常,门店收银,S002,仓储店,2025-05-18,15,0,未退货,0,5.0,男,24,学生会员,A,0.0,8.1,58.92,0.0,58.92,33.58,25.34,0.0,17.24,0.43007467752885264,0.29260013577732513,1,2025-05
AI00004553,U00001,23-30,沈阳,辽宁,东北,P007,办公椅,电脑办公,WorkLife,杭州森木家具,732.25,479.81,2,0.78,0.0,支付宝,手机APP,校园社群,618大促,iOS,S016,仓储店,2026-06-08,15,0,未退货,5,4.0,女,26,学生会员,B,12.0,43.62,1142.31,0.0,1142.31,959.62,182.69,0.0,127.07,0.15993031663909096,0.11123950591345606,0,2026-06
AI00004554,U00923,31-40,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,105.74,49.34,2,0.89,10.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-01-21,15,0,未退货,4,4.0,男,35,新客,B,6.0,21.83,178.22,0.0,178.22,98.68,79.54,0.0,51.71,0.44630232297160816,0.29014700931433063,0,2025-01
AI00004555,U00173,41-50,大连,辽宁,东北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,13.82,7.17,2,1.0,11.06,支付宝,手机APP,老客复购,日常,PC,S005,社区店,2026-03-14,20,0,未退货,3,3.0,男,45,银卡会员,B,10.0,28.52,16.58,0.0,16.58,14.34,2.24,0.0,-36.28,0.135102533172497,-2.188178528347407,1,2026-03
AI00004556,U01092,31-40,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,144.93,89.07,2,0.84,0.0,银行卡,手机APP,自然搜索,618大促,Android,S008,商场店,2026-06-07,13,0,未退货,3,4.0,女,40,新客,A,8.0,25.47,243.48,0.0,243.48,178.14,65.34,0.0,31.87,0.2683587974371612,0.13089370790208643,1,2026-06
AI00004557,U01152,23-30,大连,辽宁,东北,P021,教材,图书文具,学知书局,北京图书批发,69.22,30.41,1,0.95,0.0,校园卡,直播间,直播推荐,日常,PC,S018,商场店,2025-08-02,23,0,未退货,2,5.0,女,28,学生会员,A,8.0,63.03,65.76,0.0,65.76,30.41,35.35,0.0,-35.68,0.5375608272506083,-0.5425790754257908,1,2025-08
AI00004558,U01038,23-30,南京,江苏,华东,P024,文件夹,图书文具,OfficeKit,大连办公用品,10.11,4.51,3,1.0,5.0,微信支付,网页商城,信息流广告,日常,PC,S036,社区店,2025-02-16,19,0,未退货,2,4.0,女,28,学生会员,A,8.0,22.99,25.33,0.0,25.33,13.53,11.8,0.0,-19.19,0.46585076983813667,-0.7575996841689697,1,2025-02
AI00004559,U00005,23-30,大连,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,61.08,39.3,1,0.92,10.0,银行卡,线下门店,线下到店,日常,门店收银,S040,校园店,2026-04-06,13,0,未退货,0,5.0,男,28,银卡会员,B,0.0,10.61,46.19,0.0,46.19,39.3,6.89,0.0,-3.72,0.1491664862524356,-0.08053691275167786,0,2026-04
AI00004560,U00989,41-50,青岛,山东,华东,P021,教材,图书文具,学知书局,北京图书批发,55.78,32.14,2,0.99,0.0,微信支付,第三方平台,自然搜索,日常,iOS,S030,校园店,2026-04-30,17,0,未退货,2,4.0,女,41,银卡会员,B,10.0,38.55,110.44,0.0,110.44,64.28,46.16,0.0,-2.39,0.41796450561390797,-0.02164070988772184,0,2026-04
AI00004561,U01770,31-40,广州,广东,华南,P016,篮球,服饰运动,CourtStar,青岛体育用品,96.47,56.54,2,0.9,0.0,信用卡,手机APP,信息流广告,日常,iOS,S040,校园店,2025-06-26,15,0,未退货,2,5.0,男,32,银卡会员,A,8.0,41.43,173.65,0.0,173.65,113.08,60.57,0.0,11.14,0.34880506766484304,0.06415202994529226,0,2025-06
AI00004562,U00164,23-30,成都,四川,西南,P004,移动硬盘,数码配件,DataBox,上海存储工贸,442.35,221.03,1,1.0,0.0,微信支付,网页商城,校园社群,日常,PC,S010,旗舰店,2025-10-21,12,0,未退货,2,4.0,女,24,新客,A,10.0,20.4,442.35,0.0,442.35,221.03,221.32,0.0,190.92,0.5003277947326777,0.4316039335367921,0,2025-10
AI00004563,U00201,41-50,沈阳,辽宁,东北,P010,双肩包,生活用品,CampusBag,广州行者箱包,172.67,99.96,2,0.9,0.0,校园卡,手机APP,校园社群,日常,PC,S030,校园店,2026-04-09,17,0,未退货,3,4.0,女,49,金卡会员,B,8.0,22.56,310.81,0.0,310.81,199.92,110.89,0.0,80.33,0.3567774524629195,0.2584537177053505,0,2026-04
AI00004564,U01266,31-40,北京,北京,华北,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,12.23,7.13,3,0.98,14.38,微信支付,网页商城,自然搜索,日常,iOS,S027,校园店,2025-05-04,17,1,尺码不合适,2,3.0,女,37,普通会员,A,8.0,22.27,21.58,21.58,0.0,21.39,-21.39,8.0,-59.66,,,1,2025-05
AI00004565,U00083,41-50,上海,上海,华东,P020,能量饮料,食品饮料,PowerUp,广州饮品公司,10.11,5.52,1,1.0,4.04,校园卡,手机APP,自然搜索,日常,iOS,S038,商场店,2025-12-14,20,0,未退货,2,4.0,男,43,金卡会员,B,6.0,40.24,6.07,0.0,6.07,5.52,0.55,0.0,-45.69,0.09060955518945635,-7.527182866556836,1,2025-12
AI00004566,U00888,31-40,武汉,湖北,华中,P007,办公椅,电脑办公,WorkLife,杭州森木家具,827.35,579.18,2,0.96,0.0,校园卡,手机APP,自然搜索,日常,PC,S016,仓储店,2025-08-25,14,0,未退货,2,5.0,男,39,普通会员,A,0.0,37.97,1588.51,0.0,1588.51,1158.36,430.15,0.0,392.18,0.27078834883003566,0.24688544610987656,0,2025-08
AI00004567,U01115,51-65,成都,四川,西南,P002,机械键盘,数码配件,KeyPro,沈阳北方电子,235.68,104.59,2,0.85,20.0,支付宝,第三方平台,自然搜索,日常,iOS,S019,社区店,2025-04-23,19,0,未退货,7,4.0,男,52,普通会员,B,8.0,49.97,380.66,0.0,380.66,209.18,171.48,0.0,113.51,0.4504807439709977,0.29819261283034726,0,2025-04
AI00004568,U00009,23-30,大连,辽宁,东北,P019,坚果礼盒,食品饮料,NutPlus,杭州食品贸易,143.32,78.28,1,0.96,10.0,微信支付,网页商城,信息流广告,日常,iOS,S027,仓储店,2026-04-23,18,0,未退货,2,5.0,女,23,学生会员,B,12.0,16.21,127.59,0.0,127.59,78.28,49.31,0.0,21.1,0.3864722940669332,0.16537346187005253,0,2026-04
AI00004569,U00658,23-30,北京,北京,华北,P016,篮球,服饰运动,CourtStar,青岛体育用品,156.62,104.95,2,0.84,10.0,微信支付,第三方平台,自然搜索,618大促,Android,S005,旗舰店,2025-06-20,17,1,商品与描述不符,5,2.0,女,28,金卡会员,A,12.0,53.88,253.12,253.12,0.0,209.9,-209.9,8.0,-283.78,,,0,2025-06
AI00004570,U00703,31-40,北京,北京,华北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,47.0,22.92,4,0.87,20.0,支付宝,线下门店,线下到店,618大促,门店收银,S002,仓储店,2026-06-10,22,0,未退货,0,5.0,女,33,普通会员,B,0.0,9.39,143.56,0.0,143.56,91.68,51.88,0.0,42.49,0.3613820005572583,0.2959738088604068,0,2026-06
AI00004571,U00239,51-65,沈阳,辽宁,东北,P024,文件夹,图书文具,OfficeKit,大连办公用品,9.98,6.9,2,0.87,6.95,校园卡,手机APP,信息流广告,双十一,iOS,S037,旗舰店,2025-11-09,22,1,尺码不合适,2,4.0,女,53,银卡会员,B,8.0,35.7,10.42,10.42,0.0,13.8,-13.8,8.0,-65.5,,,1,2025-11
AI00004572,U01437,23-30,深圳,广东,华南,P021,教材,图书文具,学知书局,北京图书批发,63.82,35.05,1,1.0,20.0,微信支付,网页商城,信息流广告,日常,PC,S012,旗舰店,2025-10-18,18,0,未退货,2,5.0,男,26,金卡会员,B,10.0,21.19,43.82,0.0,43.82,35.05,8.77,0.0,-22.42,0.20013692377909628,-0.5116385212231858,1,2025-10
AI00004573,U00085,31-40,大连,辽宁,东北,P016,篮球,服饰运动,CourtStar,青岛体育用品,122.93,58.25,4,0.95,0.0,银行卡,手机APP,老客复购,日常,Android,S014,仓储店,2025-08-21,11,0,未退货,2,5.0,女,32,普通会员,B,12.0,37.89,467.13,0.0,467.13,233.0,234.13,0.0,184.24,0.5012095134116841,0.39440840879412586,0,2025-08
AI00004574,U00324,51-65,广州,广东,华南,P027,电动牙刷,美妆个护,SmileTech,深圳个护科技,189.54,86.44,1,0.93,0.0,银行卡,手机APP,校园社群,日常,PC,S010,旗舰店,2025-08-06,22,0,未退货,2,5.0,男,65,新客,A,0.0,38.19,176.27,0.0,176.27,86.44,89.83,0.0,51.64,0.5096159301072218,0.29295966415158564,0,2025-08
AI00004575,U01361,41-50,大连,辽宁,东北,P013,运动鞋,服饰运动,RunFast,福建运动工厂,525.65,274.17,4,0.9,10.0,信用卡,手机APP,老客复购,日常,Android,S021,商场店,2026-04-14,16,0,未退货,4,5.0,男,48,新客,B,8.0,44.73,1882.34,0.0,1882.34,1096.68,785.66,0.0,732.93,0.4173847445201186,0.3893717394307086,0,2026-04
AI00004576,U00110,18-22,沈阳,辽宁,东北,P017,牛奶,食品饮料,北纬牧场,辽宁乳业,63.52,43.67,1,0.93,0.0,支付宝,线下门店,线下到店,日常,门店收银,S016,仓储店,2026-01-14,21,0,未退货,0,4.0,男,18,普通会员,A,0.0,11.87,59.07,0.0,59.07,43.67,15.4,0.0,3.53,0.260707635009311,0.059759607245640764,0,2026-01
