StockCode,Description,quantity,revenue,orders,customers,revenue_share,cumulative_share,abc_class
23065,LARGE JEWELLERY STAND,10,125.0,4,4,7.194325649481899e-06,0.9969185306393015,C
84622,PINK GINGHAM ROSE CUSHION COVER,21,124.95,7,7,7.191447919222107e-06,0.9969257220872207,C
84709A,SILVER OVAL JEWELLED MIRROR,21,124.95,11,11,7.191447919222107e-06,0.99693291353514,C
35816P,"ACRYLIC JEWEL ANGEL,PINK",292,124.88000000000001,7,7,7.187419096858397e-06,0.9969401009542369,C
10080,GROOVY CACTUS INFLATABLE,303,124.60999999999999,26,23,7.171879353455515e-06,0.9969472728335904,C
84661C,PINK SQUARE TABLE CLOCK,137,124.55000000000001,12,12,7.1684260771437655e-06,0.9969544412596676,C
71496A,A4 WALL TIDY BLUE OFFICE,228,124.44000000000001,8,8,7.162095070572221e-06,0.9969616033547382,C
90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,102,124.2,11,9,7.148281965325215e-06,0.9969687516367035,C
84927A,WAKE UP COCKEREL TILE HOOK,218,124.17,25,22,7.146555327169339e-06,0.9969758981920307,C
90162C,ANT SILVER FUSCHIA BOUDICCA RING,42,123.90000000000002,16,10,7.13101558376646e-06,0.9969830292076145,C
85185B,PINK HORSE SOCK PUPPET KIT,42,123.9,14,13,7.131015583766459e-06,0.9969901602231983,C
22359,"GLASS JAR, KINGS CHOICE SOAP",42,123.9,8,8,7.131015583766459e-06,0.9969972912387821,C
35015,JACOBS LADDER SMALL,2064,123.84,38,35,7.1275623074547075e-06,0.9970044188010896,C
17191A,ROSE FLOWER CANDLE+INCENSE 16X16CM,33,123.75,12,9,7.122382392987081e-06,0.9970115411834826,C
20816,GOLD FLOWER CUSHION COVER,24,123.6,7,5,7.1137492022077015e-06,0.9970186549326848,C
22850,BREAD BIN DINER STYLE BLACK,8,123.6,1,1,7.1137492022077015e-06,0.9970257686818871,C
84228,HEN HOUSE W CHICK STANDING,308,123.36,20,16,7.099936096960697e-06,0.997032868617984,C
84559D,3D SHEET OF SEA WORLD STICKERS,145,123.25,29,23,7.093605090389153e-06,0.9970399622230744,C
21087,SET/6 POSIES PAPER CUPS,220,123.22000000000001,20,19,7.091878452233278e-06,0.9970470541015267,C
23454,SET OF 3 MINI HANGING PORTRAITS,32,123.2,2,2,7.0907273601293604e-06,0.9970541448288869,C
23457,LARGE PARLOUR FRAME,27,122.85,2,2,7.07058324831081e-06,0.9970612154121352,C
22869,"NUMBER TILE COTTAGE GARDEN, 1",63,122.85,7,7,7.07058324831081e-06,0.9970682859953836,C
22832,SWEETHEART WIRE WALL TIDY,12,122.6,3,3,7.056194597011847e-06,0.9970753421899806,C
84367,LA STREGA CANVAS PICTURE,73,122.54999999999998,7,6,7.053316866752053e-06,0.9970823955068474,C
79308B,MOSAIC CANDLE DISH BLUE PURPLE,144,122.39999999999999,2,1,7.044683675972676e-06,0.9970894401905234,C
16168S,FUNKY MONKEY GIFT BAG SMALL,1274,121.85999999999999,7,4,7.013604189166914e-06,0.9970964537947126,C
79532,MOSAIC GLASS BALL CANDLEHOLDER,97,121.25,18,15,6.9784958799974424e-06,0.9971034322905926,C
22534,MAGIC SLATE SPACEBOY,288,120.96000000000001,6,6,6.961805044490645e-06,0.9971103940956371,C
22535,MAGIC SLATE BUNNIES AT HOME,288,120.96000000000001,6,6,6.961805044490645e-06,0.9971173559006815,C
22536,MAGIC SLATE FIDO,288,120.96000000000001,6,6,6.961805044490645e-06,0.997124317705726,C
84509F,NEW ENGLAND PLACEMATS,32,120.0,10,6,6.906552623502623e-06,0.9971312242583494,C
23438,GIFT BAG LARGE SPOT,96,120.0,6,6,6.906552623502623e-06,0.9971381308109729,C
85166A,WHITE METAL BAROQUE PHOTO FRAME,72,120.0,8,8,6.906552623502623e-06,0.9971450373635964,C
35911B,PINK/FLOWER RABBIT EGG WARMER,57,119.70000000000002,13,12,6.889286241943868e-06,0.9971519266498383,C
23463,VINTAGE ZINC WATERING CAN,12,119.39999999999999,7,7,6.8720198603851095e-06,0.9971587986696987,C
90151,SILVER/NATURAL SHELL NECKLACE,14,119.0,7,5,6.8489980183067684e-06,0.997165647667717,C
84656,WHITE ROSE C/COVER,20,119.0,12,12,6.8489980183067684e-06,0.9971724966657353,C
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.94999999999999,6,6,6.846120288046975e-06,0.9971793427860233,C
23280,FOLDING MIRROR HOT PINK,156,118.91999999999999,5,5,6.844393649891099e-06,0.9971861871796731,C
22972,CHILDRENS SPACEBOY MUG,72,118.79999999999998,5,5,6.837487097267597e-06,0.9971930246667704,C
21228,"POCKET MIRROR ""GLAMOROUS""",95,118.75,29,25,6.834609367007804e-06,0.9971998592761374,C
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,7,118.65,6,6,6.828853906488219e-06,0.9972066881300439,C
35933,PINK STOCKING CHRISTMAS DECORATION,312,118.56,23,20,6.823673992020592e-06,0.997213511804036,C
44242B,PINK FEATHERS CURTAIN,106,117.78,8,8,6.778781399967825e-06,0.9972202905854359,C
90214C,"LETTER ""C"" BLING KEY RING",114,117.53999999999999,35,21,6.764968294720819e-06,0.9972270555537307,C
35824C,"HANGING FLOWERS+MIRROR,CLEAR",235,117.05,8,8,6.7367665381748505e-06,0.9972337923202689,C
23244,STORAGE TIN VINTAGE LEAF,60,117.0,7,7,6.733888807915058e-06,0.9972405262090768,C
22877,NUMBER TILE COTTAGE GARDEN 9,60,117.0,16,15,6.733888807915058e-06,0.9972472600978847,C
47593A,CAROUSEL PONIES BABY BIB,115,116.87,28,24,6.726406709239597e-06,0.997253986504594,C
84858A,NATURAL RIVIERA HANDBAG,52,116.7,7,7,6.716622426356302e-06,0.9972607031270203,C
72038P,PRICE'S CANDLE PEACH,1050,116.5,9,9,6.70511150531713e-06,0.9972674082385257,C
16206B,RED PURSE WITH PINK HEART,96,116.4,16,14,6.699356044797545e-06,0.9972741075945705,C
90144,SILVER DROP EARRINGS WITH FLOWER,31,116.25,11,11,6.690722854018167e-06,0.9972807983174244,C
84751B,BLACK MEDIUM GLASS CAKE STAND,38,115.86,19,18,6.668276557991783e-06,0.9972874665939825,C
90030C,BROWN KUKUI COCONUT SEED NECKLACE,81,115.65,10,10,6.656190090900654e-06,0.9972941227840734,C
22878,NUMBER TILE COTTAGE GARDEN No,55,115.50000000000001,13,12,6.647556900121276e-06,0.9973007703409735,C
23209,LUNCH BAG VINTAGE DOILEY,70,115.5,4,4,6.647556900121275e-06,0.9973074178978737,C
20848,ZINC HEART LATTICE CHARGER SMALL,39,115.05000000000001,12,10,6.621657327783141e-06,0.9973140395552015,C
22872,NUMBER TILE COTTAGE GARDEN 4,59,115.05,16,16,6.62165732778314e-06,0.9973206612125293,C
23185,FRENCH STYLE STORAGE JAR JAM,317,114.85,30,27,6.610146406743969e-06,0.9973272713589361,C
90214S,"LETTER ""S"" BLING KEY RING",111,114.75,35,26,6.604390946224384e-06,0.9973338757498823,C
90065A,WHITE VINTAGE CRYSTAL BRACELET,17,114.75,7,7,6.604390946224384e-06,0.9973404801408285,C
22885,NUMBER TILE VINTAGE FONT 6,85,114.19,16,13,6.572160367314704e-06,0.9973470523011959,C
23535,WALL ART BICYCLE SAFTEY,21,114.15,3,3,6.569858183106871e-06,0.9973536221593791,C
46776D,WOVEN SUNSET CUSHION COVER,23,113.85000000000001,9,7,6.552591801548114e-06,0.9973601747511807,C
22874,NUMBER TILE COTTAGE GARDEN 6,58,113.1,15,14,6.509425847651222e-06,0.9973666841770283,C
22877,"NUMBER TILE COTTAGE GARDEN, 9",58,113.1,4,4,6.509425847651222e-06,0.997373193602876,C
85190,PINK FLOWER HANGING HEART,133,113.05,14,14,6.506548117391429e-06,0.9973797001509934,C
82607C,GLASS BONBON JAR. SUPERFINES,90,112.5,21,16,6.47489308453371e-06,0.997386175044078,C
84462,3 PINK HEN+CHICKS IN BASKET,99,112.35,13,13,6.466259893754331e-06,0.9973926413039718,C
44236,PINK/PURPLE CIRCLE CURTAIN,64,112.32000000000001,12,9,6.464533255598456e-06,0.9973991058372274,C
90214K,"LETTER ""K"" BLING KEY RING",109,112.25,45,23,6.4605044332347456e-06,0.9974055663416606,C
20896,VINTAGE NOTEBOOK PINK FLOWER,38,112.10000000000001,13,13,6.451871242455368e-06,0.997412018212903,C
71510,SQUARE METAL CANDLEHOLDER BASE,177,112.05,17,11,6.448993512195575e-06,0.9974184672064152,C
17014A,ORIGAMI VANILLA INCENSE CONES,247,111.81,9,9,6.4351804069485694e-06,0.9974249023868222,C
21412,VINTAGE GOLD TINSEL REEL,233,111.3,42,33,6.405827558298683e-06,0.9974313082143805,C
84288B,SET/2 BLUE  NOODLE BASKETS,57,111.14999999999999,21,19,6.397194367519305e-06,0.9974377054087481,C
22873,"NUMBER TILE COTTAGE GARDEN, 5",57,111.14999999999999,3,3,6.397194367519305e-06,0.9974441026031157,C
84493,BLUE/PINK NEST STRIPE BOX,1142,111.11999999999999,5,5,6.395467729363429e-06,0.9974504980708451,C
90170,DAISY HAIR BAND,67,110.54999999999998,10,10,6.362661604401791e-06,0.9974568607324494,C
20693,FLORAL DINOSAUR GREEN,26,110.5,12,10,6.359783874141999e-06,0.9974632205163235,C
21004,ROSE DU SUD CHILDRENS APRON,26,110.5,15,14,6.359783874141999e-06,0.9974695803001976,C
90024D,NEW BAROQUE B'FLY NECKLACE PINK,13,110.5,11,11,6.359783874141999e-06,0.9974759400840717,C
78026,SEAGRASS S/3 SQU LAUNDRY BOX,11,110.0,1,1,6.3310065715440715e-06,0.9974822710906432,C
23496,PANTRY KITCHEN THERMOMETER,88,110.0,22,21,6.3310065715440715e-06,0.9974886020972148,C
84886,BLUE METAL WALL SHELF,11,109.44999999999999,8,8,6.29935153868635e-06,0.9974949014487535,C
23578,SNACK TRAY RED GINGHAM,56,109.2,11,11,6.284962887387388e-06,0.9975011864116409,C
22868,"NUMBER TILE COTTAGE GARDEN, 0",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975074713745282,C
22872,"NUMBER TILE COTTAGE GARDEN, 4",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975137563374156,C
22874,"NUMBER TILE COTTAGE GARDEN, 6",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975200413003029,C
22870,"NUMBER TILE COTTAGE GARDEN, 2",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975263262631903,C
22876,"NUMBER TILE COTTAGE GARDEN, 8",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975326112260776,C
22875,"NUMBER TILE COTTAGE GARDEN, 7",56,109.19999999999999,2,2,6.284962887387387e-06,0.997538896188965,C
22871,"NUMBER TILE COTTAGE GARDEN, 3",56,109.19999999999999,2,2,6.284962887387387e-06,0.9975451811518523,C
72134,COLUMBIAN  CUBE CANDLE,320,109.16,20,15,6.282660703179553e-06,0.9975514638125554,C
90129D,AMBER GLASS TASSLE BAG CHARM,37,109.15000000000002,12,12,6.282085157127596e-06,0.9975577458977125,C
90129E,PURPLE GLASS TASSLE BAG CHARM,37,109.15,10,10,6.282085157127595e-06,0.9975640279828696,C
90073,VINTAGE ENAMEL & CRYSTAL EARRINGS,22,108.9,7,7,6.267696505828631e-06,0.9975702956793754,C
90158,ST TROPEZ NECKLACE,22,108.9,11,11,6.267696505828631e-06,0.9975765633758812,C
90173,PAIR BUTTERFLY HAIR CLIPS,29,108.75,7,7,6.259063315049252e-06,0.9975828224391963,C
90199B,5 STRAND GLASS NECKLACE AMETHYST,17,107.94999999999999,12,12,6.213019630892568e-06,0.9975890354588272,C
90214L,"LETTER ""L"" BLING KEY RING",114,107.94,29,20,6.212444084840609e-06,0.997595247902912,C
23041,PAPER LANTERN 6 POINT SNOW STAR,26,107.9,6,6,6.210141900632776e-06,0.9976014580448126,C
84899F,YELLOW PURPLE DAISY FELT PURSE KIT,86,107.5,23,20,6.187120058554433e-06,0.9976076451648711,C
22868,NUMBER TILE COTTAGE GARDEN 0,55,107.25,12,12,6.17273140725547e-06,0.9976138178962783,C
23455,SMALL PARLOUR FRAME,42,106.98000000000002,2,2,6.1571916638525895e-06,0.9976199750879422,C
48103,DOORMAT KISS MY.......,22,106.58,2,2,6.134169821774247e-06,0.997626109257764,C
22135,MINI LADLE LOVE HEART PINK,242,106.56,45,20,6.13301872967033e-06,0.9976322422764936,C
71495B,CD WALL TIDY RED FLOWERS,288,106.56,12,8,6.13301872967033e-06,0.9976383752952233,C
22881,NUMBER TILE VINTAGE FONT 2,81,106.39,14,9,6.123234446787034e-06,0.9976444985296701,C
90194,SILVER LARIAT BLACK STONE EARRINGS,25,106.25,14,14,6.115176802059615e-06,0.9976506137064721,C
23477,WOODLAND LARGE BLUE FELT HEART,85,106.25,8,8,6.115176802059615e-06,0.9976567288832742,C
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,36,106.20000000000002,13,13,6.112299071799823e-06,0.9976628411823459,C
22445,PENCIL CASE GINGHAM FOREST,36,106.20000000000002,4,4,6.112299071799823e-06,0.9976689534814177,C
90108,BLUE BLOSSOM HAIR CLIP,101,106.05000000000001,13,12,6.103665881020444e-06,0.9976750571472988,C
22433,WATERING CAN PINK BUNNY,54,105.3,5,5,6.060499927123552e-06,0.9976811176472259,C
22875,NUMBER TILE COTTAGE GARDEN 7,54,105.3,16,16,6.060499927123552e-06,0.997687178147153,C
17090D,VANILLA INCENSE 40 CONES IN TIN,88,105.2,28,21,6.054744466603967e-06,0.9976932328916196,C
79144B,PAINTED LIGHTBULB STAR+ MOON,259,105.17999999999999,40,36,6.053593374500049e-06,0.9976992864849941,C
23574,PACKING CHARGE,14,105.0,14,9,6.043233545564796e-06,0.9977053297185396,C
16169D,WRAP WINTER FOREST,250,105.0,9,9,6.043233545564796e-06,0.9977113729520852,C
84199,GLOW IN DARK DOLPHINS,511,104.78999999999999,62,58,6.0311470784736655e-06,0.9977174040991637,C
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,123,104.55,19,17,6.01733397322666e-06,0.9977234214331369,C
23151,ZINC SWEETHEART SOAP DISH,59,104.41000000000001,19,18,6.009276328499242e-06,0.9977294307094654,C
21118,SHOPPING BAG DOORSTOP,69,104.25,7,7,6.000067591667904e-06,0.9977354307770571,C
20698,LITTLE PINK MONSTER SOFT TOY,43,104.25,18,17,6.000067591667904e-06,0.9977414308446487,C
90049,IVORY GOLD METAL BAG CHARM,19,104.07,5,3,5.98970776273265e-06,0.9977474205524115,C
90206C,CRYSTAL DIAMANTE STAR BROOCH,21,103.95,11,9,5.9828012101091475e-06,0.9977534033536216,C
84705B,FAIRY CAKES PHOTO FRAME,83,103.75,2,2,5.9712902890699765e-06,0.9977593746439107,C
10138,ASSORTED COLOUR JUMBO PEN,247,103.74,16,14,5.970714743018017e-06,0.9977653453586538,C
35607A,PINK FLUFFY CHRISTMAS DECORATION,545,103.55000000000001,28,27,5.959779368030806e-06,0.9977713051380218,C
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",13,103.35000000000001,4,4,5.9482684469916346e-06,0.9977772534064688,C
84679,CLASSICAL ROSE TABLE LAMP,14,103.3,4,4,5.945390716731841e-06,0.9977831987971856,C
90129F,RED GLASS TASSLE BAG CHARM,35,103.25000000000001,14,14,5.9425129864720495e-06,0.997789141310172,C
84247H,PACK/12 DECOUPAGE CARD,35,103.25000000000001,14,12,5.9425129864720495e-06,0.9977950838231585,C
85185F,LION SOCK PUPPET,35,103.25000000000001,17,16,5.9425129864720495e-06,0.997801026336145,C
90129A,PINK GLASS TASSLE BAG CHARM,35,103.25,15,14,5.942512986472049e-06,0.9978069688491314,C
72133,COLUMBIAN CANDLE RECTANGLE,99,102.87,27,24,5.920642236497624e-06,0.9978128894913679,C
35096B,RED VICTORIAN FABRIC HEART BOX,288,102.63,21,20,5.906829131250618e-06,0.9978187963204992,C
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,22,102.30000000000001,10,9,5.887836111535987e-06,0.9978246841566107,C
90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,12,102.0,7,7,5.87056972997723e-06,0.9978305547263407,C
90030A,SPOTTED WHITE NATURAL SEED NECKLACE,77,101.75,8,8,5.856181078678266e-06,0.9978364109074194,C
84873A,FUNKY FLOWER PICNIC BAG FOR 4,6,101.69999999999999,5,5,5.853303348418473e-06,0.9978422642107678,C
84249A,"GREETING CARD,SQUARE, DOUGHNUTS",238,101.6,20,18,5.8475478878988875e-06,0.9978481117586557,C
90040C,MURANO STYLE GLASS BRACELET GOLD,29,101.5,10,10,5.8417924273793025e-06,0.9978539535510831,C
35910A,MULTICOLOUR EASTER RABBIT,52,101.39999999999999,12,12,5.836036966859717e-06,0.99785978958805,C
22871,NUMBER TILE COTTAGE GARDEN 3,52,101.39999999999999,10,10,5.836036966859717e-06,0.9978656256250169,C
22876,NUMBER TILE COTTAGE GARDEN 8,52,101.39999999999999,11,11,5.836036966859717e-06,0.9978714616619838,C
16248B,BLUE HOLE PUNCH,81,101.25,12,12,5.827403776080338e-06,0.9978772890657599,C
84921,CREAM AND PINK FLOWERS PONY,27,101.25,14,13,5.827403776080338e-06,0.997883116469536,C
90060F,FIRE POLISHED GLASS NECKL GREEN,17,101.15,7,7,5.821648315560753e-06,0.9978889381178515,C
21089,SET/6 GREEN SPRING PAPER CUPS,316,100.98,36,32,5.811864032677458e-06,0.9978947499818842,C
85050,FRENCH ENAMEL SOAP DISH WITH LID,48,100.80000000000001,1,1,5.8015042037422045e-06,0.9979005514860879,C
84549,CROCHET WHITE RABBIT KEYRING,64,100.8,9,9,5.801504203742204e-06,0.9979063529902916,C
72821,CUPID SCENTED CANDLE IN GLASS,61,100.64999999999999,14,13,5.792871012962825e-06,0.9979121458613046,C
22884,NUMBER TILE VINTAGE FONT 5,78,100.53999999999999,18,14,5.786540006391281e-06,0.997917932401311,C
22883,NUMBER TILE VINTAGE FONT 4,78,100.53999999999999,11,9,5.786540006391281e-06,0.9979237189413174,C
75172,PAINTED SEA SHELL METAL WINDCHIME,97,100.31,11,11,5.773302447196235e-06,0.9979294922437646,C
90190B,GOLD/AMBER DROP EARRINGS W LEAF,34,100.30000000000001,6,6,5.772726901144277e-06,0.9979352649706658,C
72753C,S/3 FLWR FAIRY ROSE CANDLES,42,99.9,5,5,5.749705059065935e-06,0.9979410146757248,C
23466,TUSCAN VILLA DOVECOTE,12,99.0,4,4,5.697905914389664e-06,0.9979467125816393,C
22736,"RIBBON REEL, MAKING SNOWMEN",60,99.0,5,5,5.697905914389664e-06,0.9979524104875537,C
23465,TUSCAN VILLA FEEDING STATION,12,99.0,7,7,5.697905914389664e-06,0.9979581083934681,C
23191,BUNDLE OF 3 RETRO EXERCISE BOOKS,60,98.99999999999999,5,5,5.697905914389663e-06,0.9979638062993825,C
84575A,PINK DOG CANNISTER,24,98.8,13,13,5.686394993350493e-06,0.9979694926943758,C
16161G,WRAP BAD HAIR DAY,975,97.5,33,31,5.6115740065958815e-06,0.9979751042683824,C
22873,NUMBER TILE COTTAGE GARDEN 5,50,97.5,15,14,5.6115740065958815e-06,0.997980715842389,C
20957,PORCELAIN HANGING BELL SMALL,67,97.15,12,12,5.591429894777333e-06,0.9979863072722838,C
22812,PACK 3 BOXES CHRISTMAS PANETTONE,39,95.67,12,9,5.506249079087467e-06,0.9979918135213629,C
84951A,S/4 PISTACHIO LOVEBIRD COASTERS,68,95.39999999999999,5,5,5.490709335684585e-06,0.9979973042306985,C
17084J,LOVE POTION MASALA INCENSE,454,95.34,19,17,5.487256059372834e-06,0.998002791486758,C
90199A,5 STRAND GLASS NECKLACE BLACK,15,95.25,9,9,5.4820761449052074e-06,0.9980082735629029,C
90199D,5 STRAND GLASS NECKLACE AMBER,15,95.25,9,9,5.4820761449052074e-06,0.9980137556390478,C
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,16,95.2,8,8,5.479198414645415e-06,0.9980192348374625,C
48103,DOOR MAT KISS MY.......,13,95.15,8,8,5.476320684385622e-06,0.9980247111581468,C
84967A,PINK KASHMIRI OCCASIONAL TABLE,2,94.95,2,2,5.4648097633464506e-06,0.9980301759679102,C
72606A,BROWN ANTIQUE CUBE CANDLE,226,94.92,18,18,5.4630831251905756e-06,0.9980356390510354,C
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,88,94.8,6,5,5.456176572567072e-06,0.998041095227608,C
90214E,"LETTER ""E"" BLING KEY RING",95,94.75,33,25,5.45329884230728e-06,0.9980465485264503,C
72740A,LARGE STRAWBERRY CHOCOLATE CANDLE,56,94.69999999999999,5,5,5.450421112047486e-06,0.9980519989475622,C
20861,GOLD COSMETIC BAG PINK STAR,45,94.5,15,15,5.438910191008316e-06,0.9980574378577532,C
21241,GREEN POLKADOT CUP,111,94.35,10,9,5.430277000228938e-06,0.9980628681347534,C
90137,PINK COMBO MINI CRYSTALS NECKLACE,19,94.05000000000001,8,8,5.413010618670182e-06,0.998068281145372,C
23402,HOME SWEEET HOME 3 PEG HANGER,25,93.75,4,4,5.395744237111425e-06,0.9980736768896091,C
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,25,93.75,10,10,5.395744237111425e-06,0.9980790726338462,C
47593A,CAROUSEL DESIGN BABY BIB,75,93.75,14,13,5.395744237111425e-06,0.9980844683780833,C
90002C,FLOWER BURST SILVER RING MIDN'T BLU,25,93.75,11,8,5.395744237111425e-06,0.9980898641223204,C
22432,WATERING CAN GREEN DINOSAUR,48,93.6,6,6,5.387111046332046e-06,0.9980952512333667,C
17084A,TRANQUILITY MASALA INCENSE,442,92.82,18,14,5.342218454279279e-06,0.998100593451821,C
35610A,PINK CHRISTMAS FLOCK DROPLET,138,92.82,8,8,5.342218454279279e-06,0.9981059356702753,C
22886,NUMBER TILE VINTAGE FONT 7,74,92.74,13,8,5.337614085863611e-06,0.9981112732843611,C
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,244,92.72000000000001,20,20,5.336462993759694e-06,0.9981166097473548,C
47592B,SCOTTIES DESIGN CHILD'S OVERALL,44,92.4,17,14,5.3180455200970205e-06,0.9981219277928749,C
84867A,PINK BABY GIRLS PHOTO ALBUM,15,92.25,3,3,5.309412329317642e-06,0.9981272372052042,C
21343,GOLD JEWELERY BOX,20,92.00000000000001,3,3,5.295023678018679e-06,0.9981325322288822,C
20697,LITTLE GREEN MONSTER SOFT TOY,38,91.5,19,17,5.266246375420751e-06,0.9981377984752576,C
90177D,DROP DIAMANTE EARRINGS PURPLE,31,91.45000000000002,10,9,5.263368645160958e-06,0.9981430618439028,C
20664,TROPICAL HOLIDAY PURSE,31,91.45000000000002,16,11,5.263368645160958e-06,0.9981483252125479,C
23075,DOUBLE CERAMIC PARLOUR HOOK,22,91.30000000000001,5,5,5.25473545438158e-06,0.9981535799480024,C
90040D,MURANO STYLE GLASS BRACELET PINK,26,91.0,10,9,5.237469072822823e-06,0.9981588174170751,C
22880,NUMBER TILE VINTAGE FONT 1,73,90.78999999999999,13,10,5.225382605731693e-06,0.9981640427996809,C
22878,"NUMBER TILE COTTAGE GARDEN, No",43,90.3,3,3,5.197180849185724e-06,0.9981692399805301,C
90163A,PINK ROSEBUD & PEARL NECKLACE,12,90.0,5,5,5.179914467626967e-06,0.9981744198949977,C
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,24,90.0,9,9,5.179914467626967e-06,0.9981795998094652,C
90150,BLUE SHELL+SILVER NECKLACE,12,90.0,7,7,5.179914467626967e-06,0.9981847797239328,C
90214J,"LETTER ""J"" BLING KEY RING",81,89.73,30,19,5.164374724224087e-06,0.998189944098657,C
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,213,89.46000000000001,2,2,5.148834980821206e-06,0.9981950929336378,C
79191D,RETRO PLASTIC DAISY TRAY,105,89.25,31,28,5.136748513730076e-06,0.9982002296821516,C
90042C,FRESHWATER PEARL BRACELET IVORY,35,89.25,8,8,5.136748513730076e-06,0.9982053664306654,C
84765,SILVER ROCOCO CANDELABRA,7,89.25,4,4,5.136748513730076e-06,0.9982105031791791,C
84437A,S/6 PINK EASTER DECS IN BOX,105,89.25,17,17,5.136748513730076e-06,0.9982156399276929,C
90023,FILIGREE DIAMANTE EARRINGS,21,89.25,11,7,5.136748513730076e-06,0.9982207766762067,C
90156,RESIN BRACELET W PASTEL BEADS,18,89.10000000000001,7,7,5.128115322950698e-06,0.9982259047915296,C
90133,TEAL/FUSCHIA COL BEAD NECKLACE,18,89.1,7,7,5.1281153229506975e-06,0.9982310329068526,C
84388,WISE MAN STAR SHAPE EGG PAN,70,89.03999999999999,22,21,5.124662046638946e-06,0.9982361575688992,C
20660,VIP LUGGAGE TAG,71,88.75,26,22,5.107971211132149e-06,0.9982412655401103,C
21337,SILVER WASHBAG,30,88.50000000000001,9,7,5.093582559833185e-06,0.9982463591226701,C
84984D,ORIENTAL RED C/COVER,20,88.2,5,5,5.0763161782744285e-06,0.9982514354388484,C
35638A,PINK AND BLACK STRING CURTAIN,39,88.04999999999998,6,6,5.067682987495049e-06,0.9982565031218359,C
84721,MANHATTAN CANVAS ART PICTURE,20,87.8,2,2,5.053294336196086e-06,0.9982615564161721,C
90214M,"LETTER ""M"" BLING KEY RING",79,87.23,29,19,5.020488211234449e-06,0.9982665769043834,C
35822B,"ACRYLIC BEAD CHAIN, BLUE",229,87.02,1,1,5.0084017441433186e-06,0.9982715853061275,C
90094,NECKLACE+BRACELET SET FRUIT SALAD,34,86.69999999999999,21,20,4.989984270480645e-06,0.9982765752903979,C
71406C,BLACK ORANGE SQUEEZER,206,86.52,31,21,4.9796244415453916e-06,0.9982815549148395,C
84424A,FOUR PICTURE WHITE GLASS FRAME,23,86.25,10,10,4.9640846981425106e-06,0.9982865189995377,C
84465,15 PINK FLUFFY CHICKS IN BOX,29,85.55000000000001,20,18,4.923796474505413e-06,0.9982914427960122,C
90162A,ANT SILVER TURQUOISE BOUDICCA RING,29,85.55000000000001,10,8,4.923796474505413e-06,0.9982963665924868,C
90190C,SILVER/AMETHYST DROP EARRINGS LEAF,29,85.55000000000001,10,10,4.923796474505413e-06,0.9983012903889613,C
90164A,PINK ROSEBUD PEARL BRACELET,21,85.35,7,7,4.912285553466241e-06,0.9983062026745148,C
22844,"DOG FOOD CONTAINER , VINTAGE",10,85.0,3,3,4.892141441647691e-06,0.9983110948159564,C
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,10,85.0,8,6,4.892141441647691e-06,0.998315986957398,C
22887,NUMBER TILE VINTAGE FONT 8,70,84.94,13,10,4.8886881653359405e-06,0.9983208756455633,C
17027A,INCENSE BAZAAR CANNABIS,228,84.84,2,1,4.882932704816355e-06,0.9983257585782681,C
46775B,BERRIES CHUNKY KNITTED THROW,5,84.75,4,3,4.877752790348728e-06,0.9983306363310585,C
46775A,BUBBLE GUM CHUNKY KNITTED THROW,5,84.75,4,3,4.877752790348728e-06,0.9983355140838488,C
35271S,GOLD PRINT PAPER BAG,414,84.18,18,17,4.844946665387091e-06,0.9983403590305142,C
90088,CRYSTAL KEY+LOCK PHONE CHARM,99,84.14999999999999,12,8,4.843220027231214e-06,0.9983452022505415,C
23456,MEDIUM PARLOUR FRAME,22,84.1,2,2,4.840342296971422e-06,0.9983500425928384,C
72783,BLACK SIL'T SQU CANDLE PLATE,40,84.0,7,7,4.8345868364518365e-06,0.9983548771796749,C
90000B,MIDNIGHT BLUE COPPER FLOWER NECKLAC,14,83.30000000000001,9,9,4.794298612814739e-06,0.9983596714782876,C
23442,12 HANGING EGGS HAND PAINTED,40,83.2,7,7,4.788543152295153e-06,0.99836446002144,C
37342,SPOTTY COFFEE CUP & SAUCER,28,82.60000000000001,6,6,4.75401038917764e-06,0.9983692140318291,C
