antecedent_code,antecedent,consequent_code,consequent,pair_orders,support,confidence,lift
37370,RETRO COFFEE MUGS ASSORTED,21877,HOME SWEET HOME MUG,50,0.0014920919128618322,0.15527950310559005,8.940577575718768
37446,MINI CAKE STAND WITH HANGING CAKES,21232,STRAWBERRY CERAMIC TRINKET BOX,110,0.003282602208296031,0.3873239436619718,7.186725001169809
37446,MINI CAKE STAND WITH HANGING CAKES,37449,CERAMIC CAKE STAND + HANGING CAKES,105,0.003133393017009848,0.36971830985915494,31.686088397392023
37446,MINI CAKE STAND WITH HANGING CAKES,22055,MINI CAKE STAND  HANGING STRAWBERY,97,0.0028946583109519548,0.3415492957746479,26.01208386683739
37446,MINI CAKE STAND WITH HANGING CAKES,21231,SWEETHEART CERAMIC TRINKET BOX,89,0.0026559236048940616,0.31338028169014087,9.503505194060288
37446,MINI CAKE STAND WITH HANGING CAKES,37450,CERAMIC CAKE BOWL + HANGING CAKES,75,0.0022381378692927483,0.2640845070422535,29.302886857569252
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,21232,STRAWBERRY CERAMIC TRINKET BOX,118,0.003521336914353924,0.46825396825396826,8.688366819596055
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,37448,CERAMIC CAKE DESIGN SPOTTED MUG,88,0.002626081766636825,0.3492063492063492,28.129578754578755
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,21231,SWEETHEART CERAMIC TRINKET BOX,88,0.002626081766636825,0.3492063492063492,10.589959060547297
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,37450,CERAMIC CAKE BOWL + HANGING CAKES,83,0.0024768725753506414,0.32936507936507936,36.54643645537685
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,22057,CERAMIC PLATE STRAWBERRY DESIGN,74,0.0022082960310355116,0.29365079365079366,60.36955886649138
37448,CERAMIC CAKE DESIGN SPOTTED MUG,21232,STRAWBERRY CERAMIC TRINKET BOX,188,0.005610265592360489,0.4519230769230769,8.385350115001277
37448,CERAMIC CAKE DESIGN SPOTTED MUG,22059,CERAMIC STRWBERRY DESIGN MUG,166,0.004953745150701283,0.39903846153846156,38.75877926421404
37448,CERAMIC CAKE DESIGN SPOTTED MUG,21231,SWEETHEART CERAMIC TRINKET BOX,110,0.003282602208296031,0.2644230769230769,8.018839192481726
37448,CERAMIC CAKE DESIGN SPOTTED MUG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,97,0.0028946583109519548,0.23317307692307693,1.6738709956495945
37448,CERAMIC CAKE DESIGN SPOTTED MUG,22649,STRAWBERRY FAIRY CAKE TEAPOT,94,0.0028051327961802447,0.22596153846153846,19.365655124926224
37449,CERAMIC CAKE STAND + HANGING CAKES,21232,STRAWBERRY CERAMIC TRINKET BOX,113,0.003372127723067741,0.289002557544757,5.362389647466672
37449,CERAMIC CAKE STAND + HANGING CAKES,37446,MINI CAKE STAND WITH HANGING CAKES,105,0.003133393017009848,0.26854219948849106,31.686088397392023
37449,CERAMIC CAKE STAND + HANGING CAKES,22061,LARGE CAKE STAND  HANGING STRAWBERY,93,0.002775290957923008,0.23785166240409208,19.02245634167333
37449,CERAMIC CAKE STAND + HANGING CAKES,85123A,WHITE HANGING HEART T-LIGHT HOLDER,91,0.0027156072814085346,0.23273657289002558,1.6707374801938208
37449,CERAMIC CAKE STAND + HANGING CAKES,37450,CERAMIC CAKE BOWL + HANGING CAKES,81,0.0024171888988361685,0.2071611253196931,22.986653342592437
37450,CERAMIC CAKE BOWL + HANGING CAKES,21232,STRAWBERRY CERAMIC TRINKET BOX,138,0.004118173679498657,0.45695364238410596,8.478691337924358
37450,CERAMIC CAKE BOWL + HANGING CAKES,21231,SWEETHEART CERAMIC TRINKET BOX,110,0.003282602208296031,0.36423841059602646,11.04581822540529
37450,CERAMIC CAKE BOWL + HANGING CAKES,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,91,0.0027156072814085346,0.30132450331125826,41.382721745738785
37450,CERAMIC CAKE BOWL + HANGING CAKES,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,83,0.0024768725753506414,0.27483443708609273,36.54643645537685
37450,CERAMIC CAKE BOWL + HANGING CAKES,37449,CERAMIC CAKE STAND + HANGING CAKES,81,0.0024171888988361685,0.2682119205298013,22.986653342592437
37495,FAIRY CAKE BIRTHDAY CANDLE SET,21232,STRAWBERRY CERAMIC TRINKET BOX,95,0.0028349746344374814,0.35447761194029853,6.577267317895572
37495,FAIRY CAKE BIRTHDAY CANDLE SET,21231,SWEETHEART CERAMIC TRINKET BOX,57,0.0017009847806624889,0.2126865671641791,6.4498885662186805
37495,FAIRY CAKE BIRTHDAY CANDLE SET,22423,REGENCY CAKESTAND 3 TIER,51,0.001521933751119069,0.19029850746268656,2.0110069331676526
37495,FAIRY CAKE BIRTHDAY CANDLE SET,85123A,WHITE HANGING HEART T-LIGHT HOLDER,50,0.0014920919128618322,0.1865671641791045,1.3393028431109235
37495,FAIRY CAKE BIRTHDAY CANDLE SET,72741,GRAND CHOCOLATECANDLE,42,0.001253357206803939,0.15671641791044777,6.873779010705635
37500,TEA TIME TEAPOT IN GIFT BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,60,0.0017905102954341987,0.31746031746031744,5.890418182776986
37500,TEA TIME TEAPOT IN GIFT BOX,37501,TEA TIME TEA SET IN GIFT BOX,58,0.0017308266189197256,0.30687830687830686,75.06198586490557
37500,TEA TIME TEAPOT IN GIFT BOX,37503,TEA TIME CAKE STAND IN GIFT BOX,46,0.0013727245598328856,0.24338624338624337,18.245800930364688
37500,TEA TIME TEAPOT IN GIFT BOX,84991,60 TEATIME FAIRY CAKE CASES,45,0.0013428827215756492,0.23809523809523808,4.867950841105204
37500,TEA TIME TEAPOT IN GIFT BOX,22423,REGENCY CAKESTAND 3 TIER,38,0.0011339898537749925,0.20105820105820105,2.124711547606533
37501,TEA TIME TEA SET IN GIFT BOX,37500,TEA TIME TEAPOT IN GIFT BOX,58,0.0017308266189197256,0.4233576642335766,75.06198586490557
37501,TEA TIME TEA SET IN GIFT BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,44,0.0013130408833184125,0.32116788321167883,5.959211387831316
37501,TEA TIME TEA SET IN GIFT BOX,37503,TEA TIME CAKE STAND IN GIFT BOX,38,0.0011339898537749925,0.2773722627737226,20.793611913976385
37501,TEA TIME TEA SET IN GIFT BOX,37502,TEA TIME MUG IN GIFT BOX,33,0.0009847806624888092,0.24087591240875914,57.246466842677435
37501,TEA TIME TEA SET IN GIFT BOX,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,0.0008952551477170994,0.21897810218978103,1.571970052352091
37502,TEA TIME MUG IN GIFT BOX,37503,TEA TIME CAKE STAND IN GIFT BOX,60,0.0017905102954341987,0.425531914893617,31.90061402256176
37502,TEA TIME MUG IN GIFT BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,49,0.0014622500746045957,0.3475177304964539,6.4481279894441705
37502,TEA TIME MUG IN GIFT BOX,85123A,WHITE HANGING HEART T-LIGHT HOLDER,41,0.0012235153685467024,0.2907801418439716,2.0874127149082025
37502,TEA TIME MUG IN GIFT BOX,37501,TEA TIME TEA SET IN GIFT BOX,33,0.0009847806624888092,0.23404255319148937,57.246466842677435
37502,TEA TIME MUG IN GIFT BOX,84991,60 TEATIME FAIRY CAKE CASES,31,0.0009250969859743361,0.2198581560283688,4.495086521360975
37503,TEA TIME CAKE STAND IN GIFT BOX,85123A,WHITE HANGING HEART T-LIGHT HOLDER,111,0.0033124440465532676,0.2483221476510067,1.7826210727903244
37503,TEA TIME CAKE STAND IN GIFT BOX,21232,STRAWBERRY CERAMIC TRINKET BOX,105,0.003133393017009848,0.2348993288590604,4.3585141251755894
37503,TEA TIME CAKE STAND IN GIFT BOX,21843,RETRO SPOT CAKE STAND,101,0.003014025663980901,0.22595078299776286,6.216429177549289
37503,TEA TIME CAKE STAND IN GIFT BOX,84991,60 TEATIME FAIRY CAKE CASES,97,0.0028946583109519548,0.21700223713646533,4.4366961357187025
37503,TEA TIME CAKE STAND IN GIFT BOX,22423,REGENCY CAKESTAND 3 TIER,93,0.002775290957923008,0.2080536912751678,2.1986373997574495
40001,WHITE BAMBOO RIBS LAMPSHADE,40003,WHITE BAMBOO RIBS LAMPSHADE,23,0.0006863622799164428,0.3333333333333333,248.2222222222222
40003,WHITE BAMBOO RIBS LAMPSHADE,40001,WHITE BAMBOO RIBS LAMPSHADE,23,0.0006863622799164428,0.5111111111111111,248.2222222222222
40016,CHINESE DRAGON PAPER LANTERNS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,0.0009250969859743361,0.1751412429378531,1.2572800023237913
40016,CHINESE DRAGON PAPER LANTERNS,15036,ASSORTED COLOURS SILK FAN,29,0.0008654133094598628,0.1638418079096045,9.150564971751415
40016,CHINESE DRAGON PAPER LANTERNS,47566,PARTY BUNTING,20,0.000596836765144733,0.11299435028248588,1.9008236335171194
40018F,CHERRY DESIGN PAPERLANTERNS,22090,PAPER BUNTING RETRO SPOTS,29,0.0008654133094598628,0.32954545454545453,9.164371935118822
46000M,POLYESTER FILLER PAD 45x45cm,21622,VINTAGE UNION JACK CUSHION COVER,115,0.0034318113995822144,0.3639240506329114,23.053109521188773
46000M,POLYESTER FILLER PAD 45x45cm,85123A,WHITE HANGING HEART T-LIGHT HOLDER,76,0.002267979707549985,0.24050632911392406,1.7265139435748915
46000M,POLYESTER FILLER PAD 45x45cm,46000S,POLYESTER FILLER PAD 40x40cm,64,0.0019098776484631453,0.20253164556962025,19.558603582242
46000M,POLYESTER FILLER PAD 45x45cm,82482,WOODEN PICTURE FRAME WHITE FINISH,43,0.0012831990450611758,0.1360759493670886,2.9007029664701904
46000M,POLYESTER FILLER PAD 45x45cm,47566,PARTY BUNTING,39,0.0011638316920322292,0.12341772151898735,2.0761685984444105
46000R,POLYESTER FILLER PAD 45x30cm,46000M,POLYESTER FILLER PAD 45x45cm,21,0.0006266786034019695,0.375,39.766613924050624
46000S,POLYESTER FILLER PAD 40x40cm,46000M,POLYESTER FILLER PAD 45x45cm,64,0.0019098776484631453,0.1844380403458213,19.558603582242
46000S,POLYESTER FILLER PAD 40x40cm,21622,VINTAGE UNION JACK CUSHION COVER,64,0.0019098776484631453,0.1844380403458213,11.683400249505619
46000S,POLYESTER FILLER PAD 40x40cm,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,0.0019098776484631453,0.1844380403458213,1.3240185801174962
46000S,POLYESTER FILLER PAD 40x40cm,21927,BLUE/CREAM STRIPE CUSHION COVER,39,0.0011638316920322292,0.11239193083573487,24.298410337454683
46000S,POLYESTER FILLER PAD 40x40cm,23393,HOME SWEET HOME CUSHION COVER,39,0.0011638316920322292,0.11239193083573487,19.927267737066007
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,47504K,ENGLISH ROSE GARDEN SECATEURS,52,0.0015517755893763056,0.30057803468208094,41.4500820666524
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,47504H,ENGLISH ROSE SPIRIT LEVEL,31,0.0009250969859743361,0.1791907514450867,74.13187754228217
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,21034,REX CASH+CARRY JUMBO SHOPPER,26,0.0007758877946881528,0.15028901734104047,2.867986885591268
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,21,0.0006266786034019695,0.12138728323699421,8.920368116823852
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,20992,JAZZ HEARTS PURSE NOTEBOOK,20,0.000596836765144733,0.11560693641618497,11.495514656695427
47504H,ENGLISH ROSE SPIRIT LEVEL,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,31,0.0009250969859743361,0.38271604938271603,74.13187754228217
47504H,ENGLISH ROSE SPIRIT LEVEL,47504K,ENGLISH ROSE GARDEN SECATEURS,30,0.0008952551477170994,0.37037037037037035,51.0745313214449
47504K,ENGLISH ROSE GARDEN SECATEURS,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,52,0.0015517755893763056,0.2139917695473251,41.4500820666524
47504K,ENGLISH ROSE GARDEN SECATEURS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,43,0.0012831990450611758,0.17695473251028807,1.270298433251875
47504K,ENGLISH ROSE GARDEN SECATEURS,21034,REX CASH+CARRY JUMBO SHOPPER,34,0.001014622500746046,0.13991769547325103,2.670069462020867
47504K,ENGLISH ROSE GARDEN SECATEURS,85099B,JUMBO BAG RED WHITE SPOTTY,31,0.0009250969859743361,0.12757201646090535,1.3679802469135804
47504K,ENGLISH ROSE GARDEN SECATEURS,47504H,ENGLISH ROSE SPIRIT LEVEL,30,0.0008952551477170994,0.12345679012345678,51.0745313214449
47505,MINATURE COLOURED GARDENING SET,22138,BAKING SET 9 PIECE RETROSPOT,32,0.0009549388242315727,0.21333333333333335,4.343134872417983
47505,MINATURE COLOURED GARDENING SET,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,0.0009549388242315727,0.21333333333333335,1.5314481576692374
47505,MINATURE COLOURED GARDENING SET,22139,RETRO SPOT TEA SET CERAMIC 11 PC,24,0.0007162041181736795,0.16,3.083151236342726
47505,MINATURE COLOURED GARDENING SET,47591D,PINK FAIRY CAKE CHILD'S APRON,20,0.000596836765144733,0.13333333333333333,4.654166666666668
47556B,TEA TIME TEA TOWELS,47559B,TEA TIME OVEN GLOVE,133,0.003968964488212474,0.34366925064599485,20.564922480620154
47556B,TEA TIME TEA TOWELS,85123A,WHITE HANGING HEART T-LIGHT HOLDER,118,0.003521336914353924,0.3049095607235142,2.1888430548082605
47556B,TEA TIME TEA TOWELS,21035,SET/2 RED SPOTTY TEA TOWELS,113,0.003372127723067741,0.29198966408268734,16.957666626361966
47556B,TEA TIME TEA TOWELS,84991,60 TEATIME FAIRY CAKE CASES,99,0.0029543419874664277,0.2558139534883721,5.230216950210707
47556B,TEA TIME TEA TOWELS,21232,STRAWBERRY CERAMIC TRINKET BOX,99,0.0029543419874664277,0.2558139534883721,4.746581163563316
47559B,TEA TIME OVEN GLOVE,21232,STRAWBERRY CERAMIC TRINKET BOX,156,0.004655326768128917,0.2785714285714286,5.168841955386806
47559B,TEA TIME OVEN GLOVE,85123A,WHITE HANGING HEART T-LIGHT HOLDER,148,0.004416592062071023,0.2642857142857143,1.8972181417554164
47559B,TEA TIME OVEN GLOVE,84991,60 TEATIME FAIRY CAKE CASES,134,0.00399880632646971,0.2392857142857143,4.892290595310729
47559B,TEA TIME OVEN GLOVE,47556B,TEA TIME TEA TOWELS,133,0.003968964488212474,0.2375,20.564922480620154
47559B,TEA TIME OVEN GLOVE,21154,RED SPOTTY OVEN GLOVE,131,0.003909280811698001,0.23392857142857143,14.70721656392388
47566,PARTY BUNTING,85123A,WHITE HANGING HEART T-LIGHT HOLDER,410,0.012235153685467026,0.20582329317269077,1.4775361084440588
47566,PARTY BUNTING,23298,SPOTTY BUNTING,365,0.010892270963891375,0.18323293172690763,6.402643943867231
47566,PARTY BUNTING,47566B,TEA TIME PARTY BUNTING,300,0.008952551477170993,0.15060240963855423,8.11364428776198
47566,PARTY BUNTING,22423,REGENCY CAKESTAND 3 TIER,299,0.008922709638913758,0.1501004016064257,1.5862076498995037
47566,PARTY BUNTING,84879,ASSORTED COLOUR BIRD ORNAMENT,263,0.007848403461653239,0.1320281124497992,1.72351462726637
47566B,TEA TIME PARTY BUNTING,47566,PARTY BUNTING,300,0.008952551477170993,0.48231511254019294,8.11364428776198
47566B,TEA TIME PARTY BUNTING,85123A,WHITE HANGING HEART T-LIGHT HOLDER,150,0.004476275738585497,0.24115755627009647,1.7311888840211935
47566B,TEA TIME PARTY BUNTING,47590B,PINK HAPPY BIRTHDAY BUNTING,116,0.003461653237839451,0.1864951768488746,8.095146860370193
47566B,TEA TIME PARTY BUNTING,47590A,BLUE HAPPY BIRTHDAY BUNTING,103,0.0030737093404953745,0.16559485530546625,9.27940401552872
47566B,TEA TIME PARTY BUNTING,85099B,JUMBO BAG RED WHITE SPOTTY,98,0.0029245001492091915,0.15755627009646303,1.6895073954983926
47567B,TEA TIME KITCHEN APRON,47591D,PINK FAIRY CAKE CHILD'S APRON,90,0.0026857654431512983,0.2980132450331126,10.402524834437088
47567B,TEA TIME KITCHEN APRON,47559B,TEA TIME OVEN GLOVE,87,0.0025962399283795882,0.28807947019867547,17.2384697256386
47567B,TEA TIME KITCHEN APRON,84991,60 TEATIME FAIRY CAKE CASES,82,0.0024470307370934048,0.271523178807947,5.551398243962357
47567B,TEA TIME KITCHEN APRON,21232,STRAWBERRY CERAMIC TRINKET BOX,67,0.001999403163234855,0.22185430463576158,4.116466084354579
47567B,TEA TIME KITCHEN APRON,21042,RED SPOTTY APRON,63,0.0018800358102059086,0.20860927152317882,21.845302152317878
47568,ENGLISH ROSE DESIGN PEG BAG,85123A,WHITE HANGING HEART T-LIGHT HOLDER,86,0.0025663980901223515,0.2838283828382838,2.037508378087166
47568,ENGLISH ROSE DESIGN PEG BAG,21155,RED SPOTTY PEG BAG,66,0.0019695613249776185,0.21782178217821782,10.861916548797739
47568,ENGLISH ROSE DESIGN PEG BAG,85099B,JUMBO BAG RED WHITE SPOTTY,63,0.0018800358102059086,0.2079207920792079,2.2295762376237627
47568,ENGLISH ROSE DESIGN PEG BAG,21212,PACK OF 72 RETRO SPOT CAKE CASES,56,0.0016711429424052522,0.1848184818481848,2.6287212762023233
47568,ENGLISH ROSE DESIGN PEG BAG,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,52,0.0015517755893763056,0.1716171617161716,11.617961796179618
47570B,TEA TIME TABLE CLOTH,21232,STRAWBERRY CERAMIC TRINKET BOX,40,0.001193673530289466,0.22857142857142856,4.241101091599431
47570B,TEA TIME TABLE CLOTH,47556B,TEA TIME TEA TOWELS,36,0.0010743061772605193,0.2057142857142857,17.81262458471761
47570B,TEA TIME TABLE CLOTH,47559B,TEA TIME OVEN GLOVE,36,0.0010743061772605193,0.2057142857142857,12.309795918367348
47570B,TEA TIME TABLE CLOTH,47566B,TEA TIME PARTY BUNTING,34,0.001014622500746046,0.19428571428571428,10.467064768029399
47570B,TEA TIME TABLE CLOTH,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,0.0009549388242315727,0.18285714285714286,1.312669849430775
47580,TEA TIME DES TEA COSY,47559B,TEA TIME OVEN GLOVE,91,0.0027156072814085346,0.3760330578512397,22.501549586776857
47580,TEA TIME DES TEA COSY,84991,60 TEATIME FAIRY CAKE CASES,57,0.0017009847806624889,0.23553719008264462,4.815650542812337
47580,TEA TIME DES TEA COSY,47556B,TEA TIME TEA TOWELS,55,0.0016413011041480155,0.22727272727272727,19.679351656095843
47580,TEA TIME DES TEA COSY,21232,STRAWBERRY CERAMIC TRINKET BOX,53,0.0015816174276335423,0.2190082644628099,4.063658328986024
47580,TEA TIME DES TEA COSY,85123A,WHITE HANGING HEART T-LIGHT HOLDER,51,0.001521933751119069,0.21074380165289255,1.5128587817884382
47589,CONGRATULATIONS BUNTING,47590B,PINK HAPPY BIRTHDAY BUNTING,43,0.0012831990450611758,0.6825396825396826,29.62681963977301
47590A,BLUE HAPPY BIRTHDAY BUNTING,47590B,PINK HAPPY BIRTHDAY BUNTING,415,0.012384362876753208,0.6939799331103679,30.123403573223353
47590A,BLUE HAPPY BIRTHDAY BUNTING,47566,PARTY BUNTING,175,0.005222321695016413,0.29264214046822745,4.922910706370632
47590A,BLUE HAPPY BIRTHDAY BUNTING,47566B,TEA TIME PARTY BUNTING,103,0.0030737093404953745,0.17224080267558528,9.27940401552872
47590A,BLUE HAPPY BIRTHDAY BUNTING,22090,PAPER BUNTING RETRO SPOTS,102,0.003043867502238138,0.1705685618729097,4.743363077478177
47590A,BLUE HAPPY BIRTHDAY BUNTING,85099B,JUMBO BAG RED WHITE SPOTTY,78,0.0023276633840644584,0.13043478260869565,1.3986782608695651
47590B,PINK HAPPY BIRTHDAY BUNTING,47590A,BLUE HAPPY BIRTHDAY BUNTING,415,0.012384362876753208,0.5375647668393783,30.123403573223353
47590B,PINK HAPPY BIRTHDAY BUNTING,47566,PARTY BUNTING,218,0.0065055207400775885,0.2823834196891192,4.750335539047382
47590B,PINK HAPPY BIRTHDAY BUNTING,85123A,WHITE HANGING HEART T-LIGHT HOLDER,147,0.004386750223813787,0.19041450777202074,1.3669216271294804
47590B,PINK HAPPY BIRTHDAY BUNTING,22090,PAPER BUNTING RETRO SPOTS,125,0.0037302297821545805,0.16191709844559585,4.502773418184163
47590B,PINK HAPPY BIRTHDAY BUNTING,47566B,TEA TIME PARTY BUNTING,116,0.003461653237839451,0.15025906735751296,8.095146860370193
47591A,CAROUSEL DES CHILD'S APRON,47591B,SCOTTIES DES CHILD'S APRON,22,0.0006565204416592062,0.6285714285714286,162.02637362637364
47591B,SCOTTIES DES CHILD'S APRON,47591D,PINK FAIRY CAKE CHILD'S APRON,64,0.0019098776484631453,0.49230769230769234,17.184615384615384
47591B,SCOTTIES DES CHILD'S APRON,22367,CHILDS APRON SPACEBOY DESIGN,62,0.0018501939719486721,0.47692307692307695,17.240229026636793
47591B,SCOTTIES DES CHILD'S APRON,21156,RED SPOTTY CHILDS APRON,54,0.0016114592658907788,0.4153846153846154,18.759485797221647
47591B,SCOTTIES DES CHILD'S APRON,84991,60 TEATIME FAIRY CAKE CASES,31,0.0009250969859743361,0.23846153846153847,4.875439996245365
47591B,SCOTTIES DES CHILD'S APRON,20728,LUNCH BAG CARS BLUE,31,0.0009250969859743361,0.23846153846153847,4.7283113336367775
47591C,BLUE FAIRY CAKE CHILD'S APRON,47591D,PINK FAIRY CAKE CHILD'S APRON,103,0.0030737093404953745,0.7573529411764706,26.436351102941178
47591C,BLUE FAIRY CAKE CHILD'S APRON,21156,RED SPOTTY CHILDS APRON,55,0.0016413011041480155,0.40441176470588236,18.263932931663234
47591C,BLUE FAIRY CAKE CHILD'S APRON,84991,60 TEATIME FAIRY CAKE CASES,40,0.001193673530289466,0.29411764705882354,6.013351039012311
47591C,BLUE FAIRY CAKE CHILD'S APRON,20725,LUNCH BAG RED SPOTTY,40,0.001193673530289466,0.29411764705882354,3.9934693488416437
47591C,BLUE FAIRY CAKE CHILD'S APRON,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39,0.0011638316920322292,0.2867647058823529,2.0585872523816726
47591D,PINK FAIRY CAKE CHILD'S APRON,22367,CHILDS APRON SPACEBOY DESIGN,360,0.010743061772605193,0.375,13.555825242718448
47591D,PINK FAIRY CAKE CHILD'S APRON,21156,RED SPOTTY CHILDS APRON,243,0.007251566696508505,0.253125,11.431561657681941
47591D,PINK FAIRY CAKE CHILD'S APRON,84991,60 TEATIME FAIRY CAKE CASES,217,0.006475678901820352,0.22604166666666667,4.621510829774253
47591D,PINK FAIRY CAKE CHILD'S APRON,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,0.005729632945389436,0.2,1.43573264781491
47591D,PINK FAIRY CAKE CHILD'S APRON,21212,PACK OF 72 RETRO SPOT CAKE CASES,172,0.005132796180244703,0.17916666666666667,2.548334040747029
47593A,CAROUSEL DESIGN BABY BIB,47593B,SCOTTIES DESIGN BABY BIB,24,0.0007162041181736795,0.6486486486486487,217.36216216216218
47593B,SCOTTIES DESIGN BABY BIB,22367,CHILDS APRON SPACEBOY DESIGN,31,0.0009250969859743361,0.31,11.206148867313916
47593B,SCOTTIES DESIGN BABY BIB,47593A,CAROUSEL DESIGN BABY BIB,24,0.0007162041181736795,0.24,217.36216216216218
47593B,SCOTTIES DESIGN BABY BIB,20726,LUNCH BAG WOODLAND,23,0.0006863622799164428,0.23,5.179637096774194
47593B,SCOTTIES DESIGN BABY BIB,47591D,PINK FAIRY CAKE CHILD'S APRON,22,0.0006565204416592062,0.22,7.679375000000001
47593B,SCOTTIES DESIGN BABY BIB,20725,LUNCH BAG RED SPOTTY,22,0.0006565204416592062,0.22,2.9871150729335496
47594A,CAROUSEL DESIGN WASHBAG,47594B,SCOTTIES DESIGN WASHBAG,29,0.0008654133094598628,0.4264705882352941,180.89910647803427
47594B,SCOTTIES DESIGN WASHBAG,47594A,CAROUSEL DESIGN WASHBAG,29,0.0008654133094598628,0.3670886075949367,180.89910647803427
47599A,PINK PARTY BAGS,47599B,BLUE PARTY BAGS,173,0.005162638018501939,0.5728476821192053,78.03303182038442
47599A,PINK PARTY BAGS,47590B,PINK HAPPY BIRTHDAY BUNTING,66,0.0019695613249776185,0.2185430463576159,9.486240263528119
47599A,PINK PARTY BAGS,22333,RETRO SPORT PARTY BAG + STICKER SET,56,0.0016711429424052522,0.18543046357615894,11.115876269118223
47599A,PINK PARTY BAGS,22090,PAPER BUNTING RETRO SPOTS,55,0.0016413011041480155,0.18211920529801323,5.064576406254293
47599A,PINK PARTY BAGS,21080,SET/20 RED SPOTTY PAPER NAPKINS,54,0.0016114592658907788,0.17880794701986755,3.7971193312013694
47599B,BLUE PARTY BAGS,47599A,PINK PARTY BAGS,173,0.005162638018501939,0.7032520325203252,78.03303182038442
47599B,BLUE PARTY BAGS,47590B,PINK HAPPY BIRTHDAY BUNTING,55,0.0016413011041480155,0.22357723577235772,9.704757993175786
47599B,BLUE PARTY BAGS,22090,PAPER BUNTING RETRO SPOTS,51,0.001521933751119069,0.2073170731707317,5.76530715514624
47599B,BLUE PARTY BAGS,21212,PACK OF 72 RETRO SPOT CAKE CASES,46,0.0013727245598328856,0.18699186991869918,2.6596339392935526
47599B,BLUE PARTY BAGS,22333,RETRO SPORT PARTY BAG + STICKER SET,45,0.0013428827215756492,0.18292682926829268,10.965792573847027
48111,DOOR MAT 3 SMILEY CATS,48194,DOORMAT HEARTS,201,0.005998209489704566,0.3654545454545455,11.183910336239105
48111,DOOR MAT 3 SMILEY CATS,48188,DOOR MAT WELCOME PUPPIES,184,0.0054908982393315426,0.33454545454545453,19.46287878787879
48111,DOOR MAT 3 SMILEY CATS,20685,RED SPOTTY COIR DOORMAT,170,0.00507311250373023,0.3090909090909091,7.31988435592676
48111,DOOR MAT 3 SMILEY CATS,48129,DOOR MAT TOPIARY,158,0.00471501044464339,0.2872727272727273,20.836599763872492
48111,DOOR MAT 3 SMILEY CATS,48138,DOOR MAT UNION FLAG,158,0.00471501044464339,0.2872727272727273,6.629827197595793
48116,DOOR MAT MULTICOLOUR STRIPE,20685,RED SPOTTY COIR DOORMAT,126,0.0037600716204118172,0.35195530726256985,8.334998124642201
48116,DOOR MAT MULTICOLOUR STRIPE,48194,DOORMAT HEARTS,117,0.0034914950760966874,0.3268156424581006,10.00145404453968
48116,DOOR MAT MULTICOLOUR STRIPE,48138,DOOR MAT UNION FLAG,108,0.0032229185317815576,0.3016759776536313,6.962232790064176
48116,DOOR MAT MULTICOLOUR STRIPE,48184,DOOR MAT ENGLISH ROSE,94,0.0028051327961802447,0.26256983240223464,12.086147093130334
48116,DOOR MAT MULTICOLOUR STRIPE,48187,DOOR MAT NEW ENGLAND,93,0.002775290957923008,0.25977653631284914,7.920938791486421
48129,DOOR MAT TOPIARY,48194,DOORMAT HEARTS,166,0.004953745150701283,0.3593073593073593,10.995789598529324
48129,DOOR MAT TOPIARY,48111,DOOR MAT 3 SMILEY CATS,158,0.00471501044464339,0.341991341991342,20.836599763872492
48129,DOOR MAT TOPIARY,20685,RED SPOTTY COIR DOORMAT,152,0.00453595941509997,0.329004329004329,7.791473544123721
48129,DOOR MAT TOPIARY,48138,DOOR MAT UNION FLAG,136,0.004058490002984184,0.2943722943722944,6.793674644914314
48129,DOOR MAT TOPIARY,48187,DOOR MAT NEW ENGLAND,131,0.003909280811698001,0.28354978354978355,8.645817330985667
